timestamp;text;scene_id;danmu_id
64.252;虽然这道挺好的，但是这是停车道，还是希望学校再整整;6;140
64.33;他都不知道这里是停车位哭哭;6;141
64.419;但是这是停车位也挺不方便的吧;6;142
65.509;98个人看着呢~;7;143
65.58;这是停车位啊;7;144
65.624;万一有车怎么办;7;145
66.099;长安大学+1;7;146
67.199;好喜欢听你碎碎念哈哈;7;147
67.815;学校里面这么多停车位;7;148
68.126;有没有可能是别人剪的视屏;7;149
68.242;感受到了你的快乐;7;150
68.315;会不会有车停在这啊(看着像停车位);7;151
68.643;你想错了，这并不是为盲人服务的连行人都不是，它是为汽车服务的！;7;152
68.874;加了栅栏之后，这里已经不停车了;7;153
69.869;欢乐与大家永远相伴~;7;154
70.936;Up估计还不知道是停车位;7;155
70.968;他也不知道这是停车的;7;156
71.613;停了车再绕吧，路总得走的，不能因为有障碍就停滞不前呀;7;157
72.007;我们这里也很热;8;158
72.779;前面不是画了吗，这不是停轮椅的吗？;8;159
72.925;尺寸看着不像车位啊，广角的原因吗;8;160
74.881;加油;8;161
75.291;这里明显是以前是车位现在封闭了啊，看前后都用了石墩;8;162
76.577;这不是停车位吧 太短太方了;8;163
76.665;栏杆：你礼貌吗？;8;164
76.702;轮椅是残疾车位  不是停轮椅的- -;8;165
76.96;他可能不知道，以后都是停车位吧;8;166
77.15;这个不是直接封起来了吗？;8;167
77.979;有石墩子，车进不来的;8;168
78.493;前后都拿石墩子围上了。。。停不了;8;169
79.183;我靠。母校啊看半天;8;170
79.499;规律清脆的金属敲击声，是你生命的律动，生活的乐曲;8;171
79.516;好听就是好栅栏;8;172
79.627;预祝大家礼拜五生活工作愉快，心身健康~ [奶茶干杯];8;173
79.879;Up主是南方人吗？感觉没有东北口音;8;174
79.957;看着停不进来，口子那有石墩子;8;175
80.361;学校为了盲人学生，直接废掉了那么多的车位！赞;8;176
81.135;过几天要回吉林答辩了，希望能凉快点;8;177
81.336;没事有车停着也可以打，车不疼;8;178
81.679;不让停车的停车位;9;179
82.144;up好棒;9;180
83.584;加油;9;181
84.155;这里已经不让停车了;9;182
87.08;导盲杖持续踩点;9;183
87.766;666;9;184
89.618;这个学校规划的真好;9;185
89.968;看  拦住了 不让停车了;9;186
90.3;好像长春大学;9;187
90.321;太难了吧！;9;188
90.505;第五人格;9;189
94.431;这是长大吧;9;190
94.733;哈哈，卡上点了;9;191
95.547;就是长春大学;9;192
95.637;长大天桥;9;193
97.294;因为长春大学一大特色就是特殊教育学院hhh;10;194
98.15;这是长春大学吧;10;195
99.543;每次必夸hhhh;10;196
100.988;熟悉的路;10;197
101.422;看up的视频好治愈;10;198
102.475;确实，记得以前没有这个栅栏的时候，up还在这里迷路过;10;199
103.509;UP视频好温馨啊;10;200
104.273;有股心酸;10;201
105.851;UP的口头禅就是，盲杖一碰到东西“好的”;11;202
106.699;加油;11;203
106.703;这视频咋拍的;11;204
106.898;长春大学好棒;11;205
107.417;盲人都可以剪辑视频了啊;11;206
108.306;“温馨”提示:穿浅蓝色衣服很显白;11;207
108.368;雾霾蓝;11;208
108.754;之前在dy刷到过up;11;209
112.824;很好看的浅蓝色;11;210
113.459;是的，很好看;11;211
113.979;听到这句突然哭了;11;212
114.574;是好看的颜色;11;213
114.717;浅蓝色 是什么颜色 你见过吗？;11;214
115.019;果儿啊  你的声音真好听;11;215
115.095;我哭死;11;216
115.299;好心酸;11;217
116.647;差点把我吓死了，我以为他方向转的太大，要掉下去了;11;218
116.699;又哭了;11;219
117.467;超好看滴！！盲选也选的敲好！！;11;220
117.605;真的 好难过 哭了……;11;221
117.858;这个up主是2019年后天失明的他当然见过颜色;11;222
118.051;又深又浅的蓝;11;223
118.07;你的衣服很好看哦;11;224
118.112;是浅浅的蓝色，很清新的感觉;11;225
118.419;看得好心疼;11;226
118.434;是灰蓝色的叭;11;227
118.459;对，就像蓝莓小蛋糕一样。;11;228
118.677;等科技再进步些，肯定能有机会让你再看到浅蓝色的！;11;229
119.299;能让人静下心来的声音;11;230
119.82;看到up这么平和在讲话……真的心酸;11;231
120.066;雾霾蓝的;11;232
120.099;诶，但是我从视频看感觉颜色有点子深诶 不算是浅色的;11;233
120.197;浅蓝色;11;234
120.291;浅蓝色～我最爱的颜色～;11;235
120.545;看来知道颜色，后面才视障的;11;236
121.045;泪目;11;237
121.608;前面问见过吗的！UP貌似是后天生病导致的！19岁才盲的！现在25了貌似！;11;238
121.939;感觉像雾蓝色;11;239
122.054;难以想象失去视力的痛苦。。。。。;12;240
122.406;心酸;12;241
122.641;很好看，而且很显白;12;242
122.669;张起灵配色;12;243
122.792;好难过;12;244
122.834;这个颜色超级好看，是我最喜欢的颜色，有点雾霾蓝加上一点点浅灰的色调，但是总体是希望的颜色;12;245
123.279;up是完全失明吗还是能看见一点光;12;246
125.979;算中等，没有很深但也不浅吧，阳光下就会显得很浅;12;247
126.413;是的呀;12;248
126.975;确实是雾霾蓝，就是饱和度很低的蓝;12;249
127.059;就是雾霾蓝啊;12;250
127.497;好心酸，up 可能根本不知道颜色什么样的;12;251
128.086;up你皮肤好白;12;252
128.487;听这句我就要哭了;12;253
128.514;雾霾蓝就是有点灰灰的浅蓝色哦！很好看！up又白，超衬的！;12;254
128.669;听着好心酸啊……;12;255
128.804;雾霾蓝，就是偏灰色的蓝;12;256
128.947;雾霾是比较灰的意思啦;12;257
128.97;是霧霾藍沒錯⋯⋯;12;258
129.01;雾霭蓝吧应该是，一般是为了好听才叫这类名字;12;259
129.779;果儿，你声音真像我前男友啊，听着让人安心！;12;260
130.008;其实是雾霾蓝;12;261
130.014;就是雾霾蓝;12;262
130.097;确实雾霾蓝啊;12;263
130.104;我也有件这个颜色的卫衣 嘿嘿;12;264
130.426;大家不要心酸啦，看到up这么棒，很为他高兴呢;12;265
130.441;告诉你个更心酸的吧，他不是先天的，他见过颜色;12;266
130.6;up是后天的。;12;267
131.899;up是后天性的，所以是全黑感受不到一点光;12;268
132.021;如果是我 我活不下去;12;269
132.879;雾霾蓝颜色是有点浅的哦。因为就像雾浮在天空中，颜色就被隔开一层，变淡啦。;12;270
132.893;很好看的！;12;271
133.08;看着像雾霾蓝啊，灰蓝的;12;272
133.099;可能是他失明之前雾霾色系还没流行，他不知道这个到底是啥颜色;12;273
133.171;是挺深的～;12;274
133.257;对于先天性盲人来说颜色是没有定义的;12;275
133.334;确实是雾霾蓝，感觉像是偏灰的蓝色;12;276
133.35;是一个比浅蓝色还要灰一点的蓝色呢，在阳光下看着会很温柔的颜色，很舒服;12;277
133.5;灰蓝色;12;278
133.778;哈哈哈雾霾蓝，头一次听到这个词，我印象中雾霾不应该的灰的嘛;12;279
133.779;因为他失明的时候还没流行雾霾蓝，但是up主知道雾霾和蓝的颜色，产生了偏差;12;280
134.031;雾霾蓝就是灰调的浅蓝，，这个词儿确实不好;12;281
134.134;大家放心，以后一定会有能让盲人看见蓝天的科技出现。;12;282
134.278;我是服装厂仓库的，的确是雾霾蓝;12;283
135.07;好心酸呜呜呜;12;284
135.175;这个颜色很好看哈萌萌;12;285
136.097;雾霾蓝就是浅灰色加蓝色的那个感觉;12;286
136.416;up说过他是后天的;12;287
136.491;up是后天的，先天不知道颜色没办法;12;288
136.585;长春大学的过街天桥;12;289
136.662;up是后天的盲，视频里说过，他知道颜色是怎么样的;12;290
136.887;投币投币;12;291
136.957;浅浅的雾霾蓝？反正挺好看的;12;292
137.446;听到这个话 好难过。。;12;293
137.623;颜色全靠想象;12;294
138.067;up不是先天盲的，他知道颜色;12;295
138.072;up说过他是前几年才完全看不见的，所以盲文不太好;12;296
138.387;我一直以为雾霾蓝是浅蓝…;12;297
138.965;盲人不是哑巴，怎么不能跟同学讲话？？;12;298
139.573;天桥居然修成这样了，好怀念大学生活呀;12;299
139.751;好看的蓝色;12;300
140.761;不过真的很好看啊;12;301
140.776;是天空的颜色;12;302
141.55;我觉得这个颜色和up很搭，看天色一点灰，这件衣服就像乌云里跑出来的蓝天，穿上感觉就会有好心情和好运;12;303
141.708;你大脑里关于色彩的驱动还是几年前的版本吧;12;304
141.899;确实是比较浅的蓝色;12;305
142.246;我不知道雾霾蓝是什么蓝，新出的名字吧，要我猜就是灰蓝;12;306
142.499;没啥好心酸的 用平等的眼光看待啊;12;307
142.507;up今生一定能重见光明，可能都不需要很久;12;308
142.589;是有点浑浊的浅蓝色;12;309
142.671;那俩字叫雾霭，不叫雾霾，哈哈哈哈;12;310
142.857;可以理解为 蓝色加灰色融合  灰灰的蓝色 饱和度不高 明度低;12;311
143.365;看到视频后面回来的时候才知道竟然是在学校里，第一次见跨马路的学校;12;312
143.366;同学可能对颜色有误解;12;313
144.837;刚才那个问怎么跟同学聊天的，你长点脑子好吗，人家又不是哑巴;12;314
145.978;是天空的颜色哦;13;315
146.256;我感觉算灰蓝色;13;316
147.079;有风;13;317
147.711;是带点灰的浅蓝 确实雾霾蓝 但没那么深;13;318
147.898;我喜欢浅蓝;13;319
147.899;是蓝天的颜色;13;320
148.098;好熟悉的天桥，六年前曾经和你一样走过这条路，不过那天下着大雨，去吃小龙虾的;13;321
148.182;天气不到看到应该是感受到太阳光晒得暖洋洋，所以说觉得天气好;13;322
148.86;啊呀我恐高啊，真羡慕不恐高的人;13;323
149.493;沧海一粟渺;13;324
149.877;这是长春呀;13;325
150.007;看到我们学校了哈哈哈;14;326
150.241;对，也是浅蓝的，和你很搭;14;327
150.483;莫兰迪色的感觉;14;328
150.607;UP不是天生的，好像是几年前出的问题;14;329
151.228;感谢帮果果读弹幕的同学;14;330
151.616;T T 看着好心碎好想哭;14;331
151.834;这儿景色不错;14;332
153.279;每次他都会把视角正对着这个栏杆呢，因为他确实是不知道咱能看见的到底是不是那片天空。;14;333
153.436;怎么这么像长春那边;14;334
153.579;像是蓝天的颜色;14;335
154.159;up后天因病致盲，19年全盲，以前应该有视力的;14;336
154.219;我们能看到世界是多大的幸福，珍惜眼前的一切，祝UP有个美好的人生。;14;337
154.332;感觉就是低饱和度的浅蓝 浅蓝加灰色的感觉;14;338
154.805;看到我家小区了;14;339
156.07;浅蓝色跟你超级搭都温柔;14;340
157.459;对待失败的态度把人分成了两种，up主肯定是积极那种。;14;341
157.539;这是长春大学哇，当然像;14;342
158.693;这就是长春大学那个天桥;14;343
159.528;有读屏软件的…up视频都是自己剪的;15;344
160.415;不是天生残疾，对颜色还是有概念的;15;345
162.401;这个就是雾霾蓝 灰蓝色的感觉 不是很浅;15;346
163.088;不知道为什么流眼泪了;15;347
165.33;投币投币;15;348
169.087;因为你有一颗悲悯的心;15;349
169.726;up这种情况可以把眼睛闭上走一下挺神奇的，会心慌害怕本能的想要睁开眼睛;15;350
169.839;这个应该是浅蟹蓝这个颜色。跟我们平时用的浅灰蓝很像，但是它更灰一点。;15;351
172.278;太辛苦了;15;352
172.44;我之前用黑布蒙着眼睛走过;15;353
172.459;方位确认完毕;15;354
177.045;硬币之力，击碎黑暗;15;355
178.111;要记很多路啊;15;356
178.869;看到这里我情不自禁的想说一句；天地不仁，以万物为刍狗;15;357
179.342;长春大学？还是长春理工？？？;15;358
183.881;厂里的告诉前面这不是厂里，这是厂里隔壁的长大，天桥能看出来，而且他们有特殊教育学院和音乐学院，有点羡慕;15;359
184.099;长大;15;360
184.49;长春大学，长理没特教;15;361
185.219;虽然up一个人也能走，但是我还是希望能和朋友一起走，这样的话安全一点。;15;362
185.322;↑不会用就别用啦…;15;363
185.53;up真的好厉害;15;364
187.839;up这样是睁着眼睛跟我们正常人闭着眼睛一样的，都是看不到的;15;365
189.18;生命有很多种活法，每一种都精彩;15;366
191.39;先天性的盲人不知道做梦是什么样子的;15;367
191.808;虽然你希望up和朋友一起走，但是障碍人士更希望自己想普通人一样能自己出门，总和别人一起会有心里负担而变得不愿意出门;15;368
192.111;一个人也挺好的啊;15;369
193.207;还是一个人多练习练习的，对自己也好;15;370
193.533;好大的学校;15;371
194.839;所以真的不要占用盲道！;15;372
195.512;和别人一起总会感觉麻烦别人了，自己会更舒服，除非是好到和爸妈一样的关系;15;373
197.079;up的声音好温柔，爱听;15;374
197.099;不可能一辈子都有朋友相伴 独立是常态;15;375
198.748;记住这个格子小哥;15;376
198.952;我感觉还是要自己走，因为我认为残疾人士，相比你关照更希望拥有普通人的尊重和友情;15;377
199.511;确实，感觉up这次你之前走的顺利好多，加油！;15;378
199.756;但是人都是个体 盲人总要学会独立的 不可能身边随时都有人;15;379
199.808;想法是好的，但是朋友亲人不可能时时刻刻跟着的;15;380
200.299;哇，我有右边那位同学的同款格格衣服，大款很好看;15;381
200.979;特殊学校哪儿哪儿都有盲道这点挺好的，我看外面修着修着就没了...或者有人在上面停车;15;382
201.82;他就是一个某方面不方便的普通人啊，干嘛特殊对待，他穿白衣服吃饺子不搞衣服上这点比我强;15;383
202.499;还得是多独立出门，不可能一辈子靠别人的;15;384
203.173;小哥现在就在注意up主了，之后还返回来给up主开门，他好棒;15;385
203.395;既然如此就想办法减缓视力障碍人士困难的处境，加大安全保障力度，这需要我们这些健康人共同的努力;15;386
205.906;up真的好棒！希望可以出行越来越顺利，享受自己出行的自由快乐;15;387
206.028;确实，总是让别人陪的话会感觉麻烦到别人，up现在已经完全能自己去熟悉的地方了;15;388
206.951;心酸又感动 谢谢up;15;389
208.071;怎么剪片啊？同学帮忙？;15;390
208.226;不是所有人都是一开始就很好，慢慢来，你现在很棒了;15;391
208.339;前面盲道被挡住了！（气;15;392
208.364;记住这个黑色格子衫的哥;15;393
208.819;看过另一个up可以自己坐地铁，加油;15;394
210.189;加油;15;395
210.826;那是在学校，到外面不敢想象能出行;15;396
211.603;up真的越来越好了！！要向你学习;15;397
211.664;盲道点赞;15;398
212.659;好厉害;15;399
212.801;是同步录音吗;15;400
212.933;你就当每次出行，网友都陪在你身边;15;401
213.222;嗯呐;15;402
213.619;盲人也可以剪片的噢，有个挺方便的程序可以把屏幕上选取的都读出来;15;403
215.019;有专门的软件，可以帮忙剪片;15;404
215.52;这个你叫我闭着眼睛走我都不敢走;15;405
215.922;出行也是一种能力了;15;406
216.185;棒棒哒;15;407
217.083;因为算步数了吧;15;408
218.132;加油;15;409
218.648;闻着饭味了;15;410
218.819;走多了;15;411
219.074;因为磕碰过;15;412
219.999;强多了;15;413
220.306;因为以前撞过;15;414
221.116;闻见味儿了;15;415
221.176;前面的小哥听到了盲杖的声音，接着回头了;15;416
221.532;哈哈哈哈;15;417
221.556;原来盲道真的这么重要啊，我希望我的城市真的不要再破坏占用盲道了;15;418
221.734;此时前方出现一个格子衣小哥;15;419
222.344;走多了心中就会有地图;15;420
222.833;肯定是你心里默默计步数了（doge;15;421
222.867;很厉害;15;422
222.883;厉害！;15;423
223.172;盲杖敲地的声音可以判断前方是否有建筑物;15;424
223.291;前面的小哥是回头看见了走回来的;15;425
223.412;门：难道不是清脆的我咩？;15;426
224.21;真厉害啊;16;427
224.759;见闻色霸气;16;428
224.967;这个男孩子是在听到up的动静以后转身帮忙掀门帘的哎好好;16;429
225.17;我就想说，通常最好有缺失的人第六感都很好很强大;16;430
225.694;盲人的其他感官会很灵敏;16;431
225.72;这个小哥是刚才超过去的，又转回头来帮忙了;16;432
226.439;这小哥特意拐回来给拉帘子的;16;433
227.151;就是会有感应～万物有灵 能感觉到的！;16;434
227.16;马修 默多克;16;435
227.563;这个小哥真帅;16;436
231.086;人帅心善的小哥哥;16;437
231.699;学校里好人真多;16;438
232.036;特意回来拉门帘，被撞到反而说不好意思;16;439
233.318;盲杖碰到他了，他说不好意思555好善良;16;440
233.939;好帅;16;441
234.247;这小哥和端木将军有点儿像啊;16;442
234.346;好人啊;16;443
235.362;闻着味就来了;16;444
235.796;学校人确实很好，但是出了校内就不知道能不能遇到这么好的人了;16;445
236.062;爱了;16;446
236.211;好棒;16;447
236.314;我真的哭死;16;448
236.486;暖到了;16;449
237.459;希望领养一只导盲犬;16;450
238.307;这个同学在前面走了一路;16;451
239.853;这个学校的无障碍设施做的好好，都是坡道;16;452
240.728;人帅心善;16;453
241.439;我要是在日常生活中碰到视障人士我也会力所能及的去帮忙的;16;454
242.122;同学很好;16;455
242.158;有谁注意到那个很小的石墩子？;16;456
243.041;看UP的视频总能让我见到这世界超多的善良;16;457
244.069;撞过好多次们能不知道么哎;16;458
246.8;哇，他人真好;17;459
247.614;声音对味儿了;17;460
248.258;我作为一个正常人，我觉得出行都很危险，要眼观六路耳听八方;17;461
249.644;食堂好远啊;17;462
250.467;有冷气;17;463
253.794;这个格子哥人挺好;17;464
253.979;前面的，这个学校有特殊教育学院，肯定特殊设施做的好啊，要不然那些特殊学生咋能放心和安全的出行啊;17;465
254.921;很正常吧，很少有人对视障者视而不见吧。;17;466
255.755;我脚崴的时候出门就能明显地感受到普通人的善意;17;467
257.139;每次这么长的视频，我也不知道自己是怎么一点点的看完了。;17;468
257.978;这是迷宫吗？谁设计的食堂;17;469
258.081;四食堂吃的挺好吃的，以前在五公寓和四公寓出门就是;17;470
259.401;正常，但是永远褒扬善良是我们的鼓励;17;471
262.031;都是坡道诶;17;472
262.941;我还以为是闻到菜香了【原来如此】;17;473
264.196;是诶，有时候就是会直觉有物体靠近了;17;474
265.468;我就是觉得这个楼设计的奇怪，非要穿过一楼才能去二楼;17;475
266.247;比上次顺利好多，真的记住了;17;476
266.331;有东西挡着的话气流会滞涩一点的意思吧;17;477
267.89;哦哦，就是感觉旁边有东西;17;478
268.046;哇，好厉害;17;479
268.249;好害怕up又像之前那样撞到;17;480
270.162;感觉到风;17;481
272.145;盲人因为视觉缺失的原因其他感官会变得更灵敏;17;482
272.373;3;17;483
272.649;好厉害！！棒！;17;484
272.999;其实视障人士除了实力有欠缺 其他方面都比正常人要强得多。;17;485
273.745;很厉害的！！！;17;486
274.079;厉害;17;487
274.409;感知风！万叶！太酷了，哥们儿！;17;488
274.539;厉害！;17;489
275.579;有没有人知道他们这种盲人是如何考大学的吗？;17;490
276.239;好厉害！超能力一样诶;17;491
276.501;很厉害！;17;492
276.554;哇塞，感受风啊，原来是;17;493
276.559;厉害;17;494
276.619;很厉害！;17;495
276.896;那是因为失去一种感知后注意力在其他感知上。就像你闭上眼会比睁开眼听的更加仔细;17;496
277.167;厉害;17;497
277.309;厉害！;17;498
277.625;好厉害！;17;499
277.629;真厉害;17;500
278.171;厉害啊;17;501
278.547;太厉害了！！顺利到达目的地;17;502
278.796;确实厉害;17;503
278.897;是厉害，能感觉到但是真的分辨出来那种感觉可太难了;17;504
279.483;厉害;17;505
280.951;看这个手打字母的错字感觉有点辛酸哇;17;506
281.596;我就猜到是感受空气流动。因为建筑会阻挡风;17;507
281.818;超厉害;17;508
285.691;其实大家不要只同情，要关注到残障人士的不便，有机会就参与和提供便利;18;509
285.701;顺利到达;18;510
286.645;感官的补偿机制;18;511
287.399;太好啦！;19;512
288.039;这是上次撞到的地方吧;19;513
289.059;太厉害了;19;514
291.425;好厉害;19;515
292.416;自从上次你在这撞到 我看都紧张;19;516
293.438;熟悉的门;19;517
293.689;看了上次的视频，到这我习惯的都躲了一下;19;518
293.799;这么远这么复杂的吗这段路;19;519
299.268;太帅了，太帅太帅了;19;520
301.485;熟悉的地方;19;521
302.114;门很熟悉，嘣;19;522
303.179;觉得好远啊……;19;523
304.579;有没有人知道他们这种盲人是如何考大学的呢？;19;524
305.19;不需要同情，需要关注和理解;20;525
305.983;你的乐观值得我学习;20;526
308.506;还是这么喜欢二楼的饭，哈哈哈;20;527
308.646;笑盲人？;20;528
309.821;高考有盲文试卷;20;529
309.838;盲人考试用盲文，用工具扎那个纸写盲文，考试时间多50%;20;530
310.467;好复杂的食堂;20;531
310.541;Up主现在已经进化出了雷达反射;20;532
311.245;你是忙人吗?;20;533
312.179;是啊，人与人之间总会产生奇妙的联系;20;534
312.355;小朋友在问是盲人吗，还有点可爱;20;535
312.381;这食堂位置还挺难找的;20;536
313.719;就算是全包也能看到那么一点点;20;537
313.781;感觉去食堂的路好复杂;20;538
314.379;是啊;20;539
315.371;小朋友可能想帮你哈哈;20;540
315.394;这食堂真大;20;541
317.243;我的童年，九十年代初，全村去一家有电视的人家看电视;20;542
317.247;看了UP后就更应该珍惜和感恩自己拥有的！同样的事情对盲人很辛苦了！;20;543
317.339;好厉害啊  这复杂的路况也到了;20;544
318.042;吃顿饭不容易啊，能看见也是，咋这么远，这么难走呢;20;545
318.539;吃饭要走这么远;20;546
319.342;耶耶耶终于到了;20;547
319.574;这还复杂？你们学校食堂真就小小的，只有一个吗？那怎么容纳上万人？;20;548
320.316;真的好厉害能摸索到这里;20;549
321.854;这个食堂这么远吗？;20;550
321.97;mlxg！！！;20;551
322.244;哈哈哈哈哈哈哈哈香锅老师;20;552
322.287;辣香老师！;20;553
322.91;up好温柔啊;20;554
323.315;哈哈哈哈哈哈锅老师;20;555
323.54;这个师傅很熟练的样子诶;20;556
324.36;哈哈哈哈蜡像;20;557
325.357;丧失某种感官后就会提高对细节的注意力;20;558
326.223;哎，以前也是看lpl比赛的;20;559
326.649;up是后天失明的吗？还会看LOL比赛呀;20;560
327.228;这个食堂没有一楼吗;20;561
327.248;不是哥们，这也有蜡像老师？;20;562
327.498;好复杂的路线。。。。;20;563
327.588;MLXG同学之应该也接触LOL，希望我们以后还可以在召唤师峡谷并肩作战——S3召唤师;20;564
327.779;hhhhh刘世宇;20;565
328.261;好家伙 还知道MLXG呢;20;566
330.82;他搭手也很熟练诶;20;567
331.099;锅老师;20;568
331.61;真好;20;569
332.083;让他们自己扶着手，很标准的引路;20;570
332.23;不知为什么，看到这里乍一瞬间就哭了;20;571
332.411;师傅一套丝滑小连招;20;572
333.163;看着莫名感动;20;573
333.471;因为这边有特殊教育学院，类似情况的同学很多;20;574
333.494;而且还在特殊学校附近;20;575
333.494;应该是经常有类似的人去就餐;20;576
333.494;这条路段很多无障碍通道盲道也很全;20;577
333.739;来不来其实也看不见;20;578
334.576;泪目;20;579
334.977;哈哈哈哈，配合默契;20;580
336.159;看到搭手突然感动;20;581
336.225;西蓝花我也不吃哈哈哈哈哈哈哈哈哈哈或或;20;582
336.946;好熟练的搭手;20;583
337.312;看哭了;20;584
338.245;应该是有不少特殊人群来这吃饭;20;585
338.731;这个不吃（非常坚决）;20;586
338.942;很熟练啊;20;587
